,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
4958,0443673,1899,F,99,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U S E k G EU L S A R A NG H A N D A iE J EO N U R I I J I uEO N S EO N S E NG N I M I J U S I N S E k J O NG I G A Th EU N BB A L G A N S E k G O R A N S E k J A J U S E k R O SS E G I R EO N S E k GG A R EU L S E NG R A A N EU N J O A A N D A N A N EU N U R I N A R A G A L L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A L G euI S E G EU L J O A A N D A N O G EO N U G U G A EU H A J A euI Kh EU I G EU A N M EO R I G A EU J O A A N D A A N EU N I N EU N A CHh I M E S E SS O R I EU L J O A A M iEO B O M SS I N euI M U L H EU R I M EU L S O R I R EU L J EU L G I N D A G A D E J EO N EU N B A R A N S O R I R EU L J O A A M iEO N B A D A euI Ph A R O S O R I R L D EU R EU M iEO N A J I k DD O G A SS EU M I D OE N D A,"Counter({'C': 302, 'S': 39, 'D': 16, 'I': 7})",302,39,7,16,"deletion of < N >, insertion of < k >, substitution of < iU > to < I >, substitution of < CHh > to < J >, substitution of < JJ > to < J >, substitution of < B > to < G >, insertion of < N >, substitution of < N > to < R >, deletion of < k >, substitution of < k > to < G >, insertion of < S >, insertion of < E >, insertion of < NG >, insertion of < R >, substitution of < N > to < A >, substitution of < EU > to < L >, substitution of < G > to < L >, substitution of < U > to < G >, deletion of < EU >, substitution of < L > to < O >, deletion of < G >, substitution of < A > to < N >, substitution of < N > to < U >, substitution of < EU > to < G >, substitution of < N > to < U >, substitution of < H > to < G >, substitution of < k > to < EU >, substitution of < JJ > to < H >, substitution of < euI > to < J >, substitution of < H > to < A >, substitution of < GG > to < Kh >, deletion of < Th >, substitution of < euI > to < I >, substitution of < GG > to < G >, deletion of < Th >, deletion of < Kh >, deletion of < A >, substitution of < R > to < G >, deletion of < G >, deletion of < R >, deletion of < N >, substitution of < R > to < N >, substitution of < euI > to < E >, substitution of < S > to < SS >, deletion of < R >, substitution of < S > to < SS >, deletion of < E >, substitution of < N > to < euI >, substitution of < EU > to < I >, substitution of < N > to < M >, substitution of < N > to < L >, deletion of < L >, deletion of < E >, substitution of < B > to < J >, substitution of < U > to < EO >, substitution of < M > to < N >, insertion of < N >, substitution of < D > to < R >, deletion of < EU >, substitution of < S > to < SS >, substitution of < DD > to < D >, substitution of < UI > to < OE >",0.10392967942088935
4959,0442235,1899,F,99,Chinese,A,RS042,S,이 업무에 적합한 사람이 있으면 언제든지 말씀해 주세요,I EO M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,I EO M M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,"Counter({'C': 46, 'I': 1})",46,0,1,0,insertion of < M >,0.01606425702811245
4960,0442317,1899,F,99,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG H S I M N I GG A,"Counter({'C': 42, 'S': 1})",42,1,0,0,substitution of < I > to < H >,0.004329004329004329
4961,0442374,1899,F,99,Chinese,A,RS052,S,저희 백화점을 찾아주셔서 감사합니다,J EO euI B E Kh oA J EO M EU L CHh A J A J U S iEO S EO G A M S A A M N I D A,J EO euI euI B E Kh oA J EO M EU L CHh A J A J U S iEO S EO G A M S A A M N I D A,"Counter({'C': 33, 'I': 1})",33,0,1,0,insertion of < euI >,0.03260869565217391
4962,0442467,1899,F,99,Chinese,A,RS062,S,이거 죄송해서 어떡하죠,I G EO J OE S O NG H E S EO EO DD EO Kh A CHh iO,I G EO J OE S O NG H E EO EO DD EO Kh A CHh iO,"Counter({'C': 18, 'D': 1})",18,0,0,1,deletion of < S >,0.03773584905660377
4963,0441670,1899,F,99,Chinese,A,RW018,W,배고파요,B E G O Ph A iO,B E G O Ph A D A,"Counter({'C': 6, 'I': 1, 'S': 1})",6,1,1,0,"insertion of < D >, substitution of < iO > to < A >",0.14285714285714285
4964,0441864,1899,F,99,Chinese,A,RW076,W,위,UI,OE,Counter({'S': 1}),0,1,0,0,substitution of < UI > to < OE >,0.3333333333333333
4965,0441867,1899,F,99,Chinese,A,RW077,W,귀,G UI,G OE,"Counter({'C': 1, 'S': 1})",1,1,0,0,substitution of < UI > to < OE >,0.18181818181818182
4966,0442087,1899,F,99,Chinese,A,RW136,W,낮아요,N A J A iO,N A J A D A,"Counter({'C': 4, 'I': 1, 'S': 1})",4,1,1,0,"insertion of < D >, substitution of < iO > to < A >",0.1935483870967742
4967,0442128,1899,F,99,Chinese,A,RW148,W,줄넘기,J U N N EO M G I,J U N EO M G I,"Counter({'C': 7, 'D': 1})",7,0,0,1,deletion of < N >,0.0975609756097561
4968,0534605,1901,F,99,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO N J U NG E S EO M A R A G I oA SS EU G I G A Th EU N Ph iEO iEO N G I J EU NG I D EO J U NG iO A L GG A D EU G I oA I L GG I G A Th EU N G I N EU NG D J U NG iO A L GG A N A N EU N I E iEO M iEO I D EO J U NG iO A G O Th Kh I D EO G I A G I B U NG I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU L G O G EU M A R EU L I E E iA euI S A S O Th O NG EU L iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J A NG H A N euI S A S O Th O NG EU L D EO Kh I E EO S I J A Kh A D A G O J U S A NG H A G O S I p DD A,"Counter({'C': 227, 'S': 17, 'D': 16})",227,17,0,16,"substitution of < NG > to < N >, deletion of < H >, substitution of < iO > to < iEO >, substitution of < N > to < J >, deletion of < t >, substitution of < GG > to < G >, substitution of < k > to < L >, deletion of < I >, deletion of < EO >, substitution of < NG > to < M >, deletion of < G >, deletion of < EU >, deletion of < EU >, substitution of < t > to < EO >, substitution of < GG > to < G >, deletion of < G >, substitution of < O > to < U >, substitution of < N > to < NG >, substitution of < t > to < L >, substitution of < GG > to < G >, deletion of < G >, substitution of < EO > to < A >, substitution of < N > to < L >, deletion of < EU >, substitution of < t > to < EO >, substitution of < GG > to < Kh >, deletion of < S >, deletion of < EO >, deletion of < B >, deletion of < U >, deletion of < Th >, deletion of < N >, substitution of < J > to < S >",0.0734341252699784
4969,0534638,1901,F,99,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A A NG H A D A J EO N U R I CHh I uEO N S EO N S E NG N I M J U S I N S E k J EO NG I BB A L G A N S E k B O R A S E k J U S E k M O SS E k I R EO N S E k G A R EU L M A N EU J A N D A N EU N U R I N A R A G A L H A N EU L S A R A NG H N D A N R E D OE N G A euI S E G EU L A A N D A N EU L GG EO G A N EU N H A JJ A euI k Kh I G EU Th A N M U R I G A R A G EU L J O A N D A N EU N I R EO N A CHh I M E S E S EO R I R EU L J O A M iEO B O NG S I N euI M U L EU D EU N S EO R I R EU L J EU L G I N D A G A L D E B O R EU N B A R A S EO R I R EU L J O A M iEO B A D A euI Ph EO S EO R E R EU L D EU R EU M iEO N A J I k DD O G A SS EU M I D EU N D A,"Counter({'C': 280, 'D': 48, 'S': 29})",280,29,0,48,"deletion of < R >, deletion of < N >, deletion of < iE >, deletion of < iU >, deletion of < I >, substitution of < JJ > to < J >, substitution of < O > to < EO >, deletion of < G >, deletion of < A >, deletion of < Th >, deletion of < EU >, deletion of < N >, deletion of < J >, deletion of < A >, substitution of < N > to < M >, deletion of < k >, substitution of < GG > to < G >, substitution of < N > to < M >, deletion of < N >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < EU >, deletion of < R >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, deletion of < O >, deletion of < G >, deletion of < U >, deletion of < J >, deletion of < O >, substitution of < G > to < GG >, deletion of < k >, deletion of < euI >, deletion of < H >, deletion of < GG >, substitution of < EU > to < k >, substitution of < Th > to < Kh >, substitution of < euI > to < I >, substitution of < GG > to < G >, substitution of < EO > to < U >, substitution of < Kh > to < G >, substitution of < R > to < L >, deletion of < A >, deletion of < A >, deletion of < N >, substitution of < EU > to < EO >, substitution of < euI > to < E >, substitution of < O > to < EO >, deletion of < A >, substitution of < M > to < NG >, deletion of < E >, substitution of < N > to < euI >, deletion of < H >, deletion of < EU >, deletion of < R >, substitution of < N > to < D >, substitution of < O > to < EO >, deletion of < E >, substitution of < U > to < O >, substitution of < N > to < R >, deletion of < M >, substitution of < O > to < EO >, deletion of < A >, deletion of < A >, deletion of < D >, substitution of < O > to < EO >, substitution of < O > to < EO >, substitution of < I > to < E >, substitution of < S > to < SS >, substitution of < DD > to < D >, substitution of < UI > to < EU >",0.14110756123535675
4970,0534467,1901,F,99,Chinese,A,RS026,S,내가 먹던 라면이 어디로 갔지,N E G A M EO k DD EO N R A M iEO N I EO D I R O G A t JJ I,N E G A M EO k DD EO N R A M iEO N I EO D I R O G A EO D I R O G A t JJ I,"Counter({'C': 26, 'I': 7})",26,0,7,0,"insertion of < I >, insertion of < EO >, insertion of < D >, insertion of < R >, insertion of < O >, insertion of < G >, insertion of < A >",0.1676300578034682
4971,0534470,1901,F,99,Chinese,A,RS028,S,좋은 의견이 있으시면 의견란에 꼭 써 주시기 바랍니다,J O EU N euI G iEO N I I S EU S I M iEO N euI G iEO N N A N E GG O k SS EO J U S I G I B A R A M N I D A,J O EU N euI G iEO N I I S EU S I M iEO N euI G iEO N N A N E GG O k SS EO J U S I G I G G B A R A M N I D A,"Counter({'C': 45, 'I': 2})",45,0,2,0,"insertion of < G >, insertion of < G >",0.032
4972,0534497,1901,F,99,Chinese,A,RS042,S,이 업무에 적합한 사람이 있으면 언제든지 말씀해 주세요,I EO M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,I EO M M OE J EO J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,"Counter({'C': 46, 'I': 2})",46,0,2,0,"insertion of < J >, insertion of < EO >",0.03529411764705882
4973,0534510,1901,F,99,Chinese,A,RS047,S,얼굴 보니 너 무슨 안 좋은 일 있구나,EO L G U L B O N I N EO M U S EU N A N J O EU N I L I t GG U N A,EO L G U L B O N I N EO M U S EU N A N J O EU N I L I SS EO t GG U N A,"Counter({'C': 30, 'I': 2})",30,0,2,0,"insertion of < SS >, insertion of < EO >",0.059880239520958084
4974,0534516,1901,F,99,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG H E G iEO R EU L UI E EO DD EO N R N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,"Counter({'C': 43, 'I': 1})",43,0,1,0,insertion of < R >,0.01694915254237288
4975,0534520,1901,F,99,Chinese,A,RS050,S,국내선 공항과 국제선 공항이 다르다는 것을 왜 미리 말씀해 주시지 않으셨어요,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A SS EO iO,"Counter({'C': 68, 'D': 4})",68,0,0,4,"deletion of < N >, deletion of < EU >, deletion of < S >, deletion of < iEO >",0.049738219895287955
4976,0528841,1903,F,96,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO N J U NG E S EO M A R A G I oA S I Kh I A Th EU M Ph iO iEO N G I N EU NG EU L D A J U NG iO A L GG A D GG I oA I GG I G A Th EU NG G I N EU NG D EO J U NG iO A L GG A N A N EU N E EO N N iEO G I D EO J U NG iO A G O Th EU Kh I G I oA D EU G G I B U R I R A G O S E NG G A Kh A D A B A R EU M I M A R EU L D EU L GG O G EU M A R EU L I E A H E iA euI S A S O Th O NG EU L G E S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N U S A S O Th O NG EU L EU GG I E S EO B U Th EO S I J A Kh A D A G O J U J A NG H A G O S I p DD A,"Counter({'C': 223, 'S': 25, 'D': 12, 'I': 3})",223,25,3,12,"substitution of < NG > to < N >, deletion of < H >, substitution of < SS > to < S >, substitution of < EU > to < I >, substitution of < G > to < Kh >, deletion of < G >, substitution of < N > to < M >, insertion of < EU >, substitution of < I > to < L >, substitution of < EO > to < A >, deletion of < EU >, deletion of < t >, deletion of < k >, substitution of < N > to < NG >, deletion of < I >, substitution of < I > to < E >, substitution of < E > to < EO >, substitution of < iEO > to < N >, substitution of < NG > to < N >, substitution of < D > to < G >, substitution of < EU > to < I >, substitution of < t > to < oA >, substitution of < GG > to < D >, substitution of < I > to < EU >, deletion of < A >, substitution of < O > to < U >, substitution of < N > to < R >, deletion of < N >, substitution of < D > to < B >, substitution of < N > to < M >, deletion of < euI >, substitution of < t > to < L >, insertion of < A >, insertion of < H >, substitution of < iE > to < E >, substitution of < euI > to < U >, deletion of < N >, substitution of < D > to < L >, deletion of < t >, deletion of < N >",0.09543859649122807
4977,0528850,1903,F,96,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A A NG H A N D A iE EO N R JJ EO EO N S EO N S E NG N I M EU J U S I N S E J EO NG E S E J EO NG G A Th EU N BB A L G A N S E O L EO S J A J U S E R O SS E I R EO N S E k G A R EU L N EU L J O A A N D A N U R I N A N A G A L H A N N L S A A H A N D A R E Th N Kh A G S E G EU L J O A A N D A EU Kh N N H A JJ A euI H G EU M G EU Th A N M EO R A G EU L J O A A N D A N N EU N I R EU A CHh I M euI S S EO R I EU L J O A A M iEO N EO N S I M euI M U G EU N S EO R I L J I G I N D A N E L B E B O N EU N Ph A R A N S EO R I EU L J O A A M iEO N Ph A L BB A euI Ph A S EO I EU L D EU L M iEO N S I M I I N D A,"Counter({'C': 238, 'D': 74, 'S': 45, 'I': 6})",238,45,6,74,"deletion of < R >, deletion of < J >, deletion of < U >, deletion of < I >, deletion of < iU >, substitution of < CHh > to < JJ >, substitution of < I > to < EO >, substitution of < uEO > to < EO >, substitution of < I > to < EU >, insertion of < E >, insertion of < J >, insertion of < EO >, insertion of < NG >, substitution of < k > to < S >, substitution of < JJ > to < E >, substitution of < O > to < J >, substitution of < NG > to < EO >, substitution of < I > to < NG >, deletion of < k >, deletion of < B >, substitution of < R > to < L >, substitution of < A > to < EO >, deletion of < E >, deletion of < k >, deletion of < k >, substitution of < N > to < R >, deletion of < k >, deletion of < k >, substitution of < GG > to < G >, deletion of < N >, deletion of < A >, substitution of < N > to < L >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, substitution of < R > to < N >, deletion of < EU >, deletion of < EU >, deletion of < R >, substitution of < EU > to < N >, deletion of < R >, deletion of < NG >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < O >, deletion of < D >, substitution of < OE > to < Th >, substitution of < G > to < Kh >, deletion of < U >, deletion of < euI >, deletion of < N >, deletion of < L >, deletion of < G >, deletion of < EO >, deletion of < G >, substitution of < A > to < Kh >, deletion of < EU >, deletion of < k >, deletion of < euI >, substitution of < GG > to < G >, deletion of < Th >, substitution of < euI > to < M >, substitution of < GG > to < G >, deletion of < R >, deletion of < I >, deletion of < Kh >, deletion of < A >, substitution of < R > to < L >, deletion of < A >, deletion of < N >, deletion of < E >, substitution of < O > to < EO >, deletion of < R >, substitution of < B > to < N >, substitution of < O > to < EO >, substitution of < M > to < N >, deletion of < N >, substitution of < E > to < M >, substitution of < N > to < euI >, deletion of < L >, deletion of < H >, deletion of < EU >, deletion of < R >, deletion of < EU >, substitution of < N > to < G >, substitution of < O > to < EO >, deletion of < R >, deletion of < EU >, deletion of < EU >, substitution of < L > to < I >, substitution of < G > to < N >, substitution of < A > to < E >, deletion of < D >, substitution of < E > to < B >, substitution of < U > to < O >, substitution of < B > to < Ph >, substitution of < M > to < N >, substitution of < O > to < EO >, deletion of < R >, insertion of < N >, substitution of < B > to < Ph >, insertion of < L >, substitution of < D > to < BB >, deletion of < D >, deletion of < O >, deletion of < O >, substitution of < R > to < EO >, deletion of < R >, deletion of < R >, substitution of < EU > to < L >, deletion of < A >, deletion of < J >, deletion of < I >, deletion of < k >, deletion of < DD >, deletion of < O >, deletion of < G >, deletion of < A >, substitution of < EU > to < I >, deletion of < DD >, substitution of < UI > to < I >",0.22916666666666666
